"index","time_stamp","stop","stopName","number","direction","plannedTime","vehicleId","tripId","delay","seq_num"
1209,2018-06-27 09:23:02,112,"Stella-Sawickiego",52,"Czerwone Maki P+R",2018-06-27 09:22:00,"6352185295672181669","6351558574045269764",1,13
1210,2018-06-27 09:23:05,2691,"Chmieleniec",52,"Czerwone Maki P+R",2018-06-27 09:21:00,"6352185295672181652","6351558574045253380",2,36
1210,2018-06-27 09:23:08,125,"Rondo Mogilskie",52,"Czerwone Maki P+R",2018-06-27 09:22:00,"6352185295672181647","6351558574045265669",1,19
1215,2018-06-27 09:23:39,379,"Piasta Kołodzieja",52,"Czerwone Maki P+R",2018-06-27 09:22:00,"6352185295672180852","6351558574045282053",1,2
1220,2018-06-27 09:24:06,113,"AWF",52,"Czerwone Maki P+R",2018-06-27 09:23:00,"6352185295672181669","6351558574045269764",1,14
1222,2018-06-27 09:24:16,577,"Słomiana",52,"Czerwone Maki P+R",2018-06-27 09:20:00,"6352185295672181648","6351558574045257475",4,29
1224,2018-06-27 09:24:27,2687,"Grota-Roweckiego",52,"Os.Piastów",2018-06-27 09:24:00,"6352185295672181637","6351558574045245188",0,6
1224,2018-06-27 09:24:27,3039,"Centrum Kongresowe ICE",52,"Os.Piastów",2018-06-27 09:24:00,"6352185295672180864","6351558574045241093",0,12
1226,2018-06-27 09:24:42,382,"Kleeberga",52,"Czerwone Maki P+R",2018-06-27 09:23:00,"6352185295672180852","6351558574045282053",1,3
1227,2018-06-27 09:24:46,3040,"TAURON Arena Kraków Wieczysta",52,"Os.Piastów",2018-06-27 09:23:00,"6352185295672180894","6351558574045232901",1,22
1228,2018-06-27 09:24:51,126,"Lubicz",52,"Czerwone Maki P+R",2018-06-27 09:24:00,"6352185295672181647","6351558574045265669",0,20
1229,2018-06-27 09:24:56,131,"Dworzec Główny",52,"Os.Piastów",2018-06-27 09:24:00,"6352185295672180856","6351558574045236997",0,17
1231,2018-06-27 09:25:09,2744,"Plac Centralny im. R.Reagana",52,"Czerwone Maki P+R",2018-06-27 09:25:00,"6352185295672181640","6351558574045273861",0,9
1234,2018-06-27 09:25:25,2811,"Muzeum Lotnictwa",52,"Czerwone Maki P+R",2018-06-27 09:24:00,"6352185295672181669","6351558574045269764",1,15
1240,2018-06-27 09:25:59,584,"Kobierzyńska",52,"Czerwone Maki P+R",2018-06-27 09:22:00,"6352185295672181648","6351558574045257475",3,30
1242,2018-06-27 09:26:11,2811,"Muzeum Lotnictwa",52,"Os.Piastów",2018-06-27 09:24:00,"6352185295672180894","6351558574045232901",2,23
1242,2018-06-27 09:26:12,408,"Rondo Czyżyńskie",52,"Os.Piastów",2018-06-27 09:22:00,"6352185295672181661","6351558574045228803",4,27
1244,2018-06-27 09:26:20,2686,"Lipińskiego",52,"Os.Piastów",2018-06-27 09:26:00,"6352185295672181637","6351558574045245188",0,7
1244,2018-06-27 09:26:23,413,"Os.Kolorowe",52,"Czerwone Maki P+R",2018-06-27 09:26:00,"6352185295672181640","6351558574045273861",0,10
1245,2018-06-27 09:26:27,361,"Orzeszkowej",52,"Os.Piastów",2018-06-27 09:25:00,"6352185295672180864","6351558574045241093",1,13
1248,2018-06-27 09:26:46,388,"Dunikowskiego",52,"Czerwone Maki P+R",2018-06-27 09:25:00,"6352185295672180852","6351558574045282053",1,4
1250,2018-06-27 09:26:54,126,"Lubicz",52,"Os.Piastów",2018-06-27 09:26:00,"6352185295672180856","6351558574045236997",0,18
1253,2018-06-27 09:27:09,3038,"Czerwone Maki P+R",52,"Os.Piastów",2018-06-27 09:27:00,"6352185295672180871","6351558574045249285",0,1
1256,2018-06-27 09:27:27,131,"Dworzec Główny",52,"Czerwone Maki P+R",2018-06-27 09:26:00,"6352185295672181647","6351558574045265669",1,21
1257,2018-06-27 09:27:33,3040,"TAURON Arena Kraków Wieczysta",52,"Czerwone Maki P+R",2018-06-27 09:27:00,"6352185295672181669","6351558574045269764",0,16
1257,2018-06-27 09:27:34,413,"Os.Kolorowe",52,"Os.Piastów",2018-06-27 09:24:00,"6352185295672181661","6351558574045228803",3,28
1259,2018-06-27 09:27:45,113,"AWF",52,"Os.Piastów",2018-06-27 09:26:00,"6352185295672180894","6351558574045232901",1,24
1260,2018-06-27 09:27:48,584,"Kobierzyńska",52,"Os.Piastów",2018-06-27 09:27:00,"6352185295672181637","6351558574045245188",0,8
1262,2018-06-27 09:28:00,359,"Stradom",52,"Os.Piastów",2018-06-27 09:27:00,"6352185295672180864","6351558574045241093",1,14
1265,2018-06-27 09:28:18,2686,"Lipińskiego",52,"Czerwone Maki P+R",2018-06-27 09:24:00,"6352185295672181648","6351558574045257475",4,31
1270,2018-06-27 09:28:52,2539,"Rondo Hipokratesa",52,"Czerwone Maki P+R",2018-06-27 09:27:00,"6352185295672180852","6351558574045282053",1,5
1272,2018-06-27 09:29:00,2691,"Chmieleniec",52,"Os.Piastów",2018-06-27 09:28:00,"6352185295672180871","6351558574045249285",1,2
1272,2018-06-27 09:29:02,130,"Białucha",52,"Czerwone Maki P+R",2018-06-27 09:28:00,"6352185295672181669","6351558574045269764",1,17
1273,2018-06-27 09:29:09,112,"Stella-Sawickiego",52,"Os.Piastów",2018-06-27 09:28:00,"6352185295672180894","6351558574045232901",1,25
1276,2018-06-27 09:29:25,577,"Słomiana",52,"Os.Piastów",2018-06-27 09:29:00,"6352185295672181637","6351558574045245188",0,9
1276,2018-06-27 09:29:26,125,"Rondo Mogilskie",52,"Os.Piastów",2018-06-27 09:28:00,"6352185295672180856","6351558574045236997",1,19
1279,2018-06-27 09:29:42,2687,"Grota-Roweckiego",52,"Czerwone Maki P+R",2018-06-27 09:25:00,"6352185295672181648","6351558574045257475",4,32
1281,2018-06-27 09:29:55,357,"Poczta Główna",52,"Czerwone Maki P+R",2018-06-27 09:28:00,"6352185295672181647","6351558574045265669",1,22
1282,2018-06-27 09:30:02,408,"Rondo Czyżyńskie",52,"Czerwone Maki P+R",2018-06-27 09:30:00,"6352185295672181640","6351558574045273861",0,11
1284,2018-06-27 09:30:10,2690,"Kampus UJ",52,"Os.Piastów",2018-06-27 09:30:00,"6352185295672180871","6351558574045249285",0,3
1284,2018-06-27 09:30:13,407,"Czyżyny",52,"Os.Piastów",2018-06-27 09:29:00,"6352185295672180894","6351558574045232901",1,26
1290,2018-06-27 09:30:48,392,"DH Wanda",52,"Czerwone Maki P+R",2018-06-27 09:28:00,"6352185295672180852","6351558574045282053",2,6
1294,2018-06-27 09:31:07,2688,"Norymberska",52,"Czerwone Maki P+R",2018-06-27 09:27:00,"6352185295672181648","6351558574045257475",4,33
1294,2018-06-27 09:31:09,129,"Cystersów",52,"Os.Piastów",2018-06-27 09:29:00,"6352185295672180856","6351558574045236997",2,20
1295,2018-06-27 09:31:13,576,"Kapelanka",52,"Os.Piastów",2018-06-27 09:31:00,"6352185295672181637","6351558574045245188",0,10
1295,2018-06-27 09:31:15,129,"Cystersów",52,"Czerwone Maki P+R",2018-06-27 09:30:00,"6352185295672181669","6351558574045269764",1,18
1295,2018-06-27 09:31:16,407,"Czyżyny",52,"Czerwone Maki P+R",2018-06-27 09:31:00,"6352185295672181640","6351558574045273861",0,12
1296,2018-06-27 09:31:21,2744,"Plac Centralny im. R.Reagana",52,"Os.Piastów",2018-06-27 09:28:00,"6352185295672181661","6351558574045228803",3,29
1297,2018-06-27 09:31:24,589,"Ruczaj",52,"Os.Piastów",2018-06-27 09:31:00,"6352185295672180871","6351558574045249285",0,4
1303,2018-06-27 09:32:00,358,"Starowiślna",52,"Os.Piastów",2018-06-27 09:31:00,"6352185295672180864","6351558574045241093",1,15
1306,2018-06-27 09:32:21,130,"Białucha",52,"Os.Piastów",2018-06-27 09:31:00,"6352185295672180856","6351558574045236997",1,21
1307,2018-06-27 09:32:29,112,"Stella-Sawickiego",52,"Czerwone Maki P+R",2018-06-27 09:32:00,"6352185295672181640","6351558574045273861",0,13
1307,2018-06-27 09:32:30,418,"Os.Zgody",52,"Os.Piastów",2018-06-27 09:29:00,"6352185295672181661","6351558574045228803",3,30
1308,2018-06-27 09:32:32,589,"Ruczaj",52,"Czerwone Maki P+R",2018-06-27 09:29:00,"6352185295672181648","6351558574045257475",3,34
1308,2018-06-27 09:32:33,575,"Szwedzka",52,"Os.Piastów",2018-06-27 09:32:00,"6352185295672181637","6351558574045245188",0,11
1310,2018-06-27 09:32:45,358,"Starowiślna",52,"Czerwone Maki P+R",2018-06-27 09:30:00,"6352185295672181647","6351558574045265669",2,23
1313,2018-06-27 09:33:03,125,"Rondo Mogilskie",52,"Czerwone Maki P+R",2018-06-27 09:32:00,"6352185295672181669","6351558574045269764",1,19
1314,2018-06-27 09:33:07,2688,"Norymberska",52,"Os.Piastów",2018-06-27 09:32:00,"6352185295672180871","6351558574045249285",1,5
1315,2018-06-27 09:33:14,357,"Poczta Główna",52,"Os.Piastów",2018-06-27 09:32:00,"6352185295672180864","6351558574045241093",1,16
1315,2018-06-27 09:33:16,2745,"Rondo Kocmyrzowskie im. Ks. Gorzelanego",52,"Czerwone Maki P+R",2018-06-27 09:31:00,"6352185295672180852","6351558574045282053",2,7
1315,2018-06-27 09:33:17,379,"Piasta Kołodzieja",52,"Czerwone Maki P+R",2018-06-27 09:32:00,"6352185295672180840","6351558574045216518",1,2
1319,2018-06-27 09:33:37,2690,"Kampus UJ",52,"Czerwone Maki P+R",2018-06-27 09:30:00,"6352185295672181648","6351558574045257475",3,35
1319,2018-06-27 09:33:39,3040,"TAURON Arena Kraków Wieczysta",52,"Os.Piastów",2018-06-27 09:33:00,"6352185295672180856","6351558574045236997",0,22
1319,2018-06-27 09:33:40,408,"Rondo Czyżyńskie",52,"Os.Piastów",2018-06-27 09:32:00,"6352185295672180894","6351558574045232901",1,27
1320,2018-06-27 09:33:45,113,"AWF",52,"Czerwone Maki P+R",2018-06-27 09:33:00,"6352185295672181640","6351558574045273861",0,14
1325,2018-06-27 09:34:12,3039,"Centrum Kongresowe ICE",52,"Os.Piastów",2018-06-27 09:34:00,"6352185295672181637","6351558574045245188",0,12
1326,2018-06-27 09:34:17,2686,"Lipińskiego",52,"Czerwone Maki P+R",2018-06-27 09:34:00,"6352185295672181668","6351558574045261572",0,31
1326,2018-06-27 09:34:20,382,"Kleeberga",52,"Czerwone Maki P+R",2018-06-27 09:33:00,"6352185295672180840","6351558574045216518",1,3
1327,2018-06-27 09:34:25,2745,"Rondo Kocmyrzowskie im. Ks. Gorzelanego",52,"Os.Piastów",2018-06-27 09:32:00,"6352185295672181661","6351558574045228803",2,31
1329,2018-06-27 09:34:37,418,"Os.Zgody",52,"Czerwone Maki P+R",2018-06-27 09:32:00,"6352185295672180852","6351558574045282053",2,8
1331,2018-06-27 09:34:46,2687,"Grota-Roweckiego",52,"Os.Piastów",2018-06-27 09:34:00,"6352185295672180871","6351558574045249285",0,6
1332,2018-06-27 09:34:53,131,"Dworzec Główny",52,"Os.Piastów",2018-06-27 09:34:00,"6352185295672180864","6351558574045241093",0,17
1333,2018-06-27 09:34:56,2691,"Chmieleniec",52,"Czerwone Maki P+R",2018-06-27 09:31:00,"6352185295672181648","6351558574045257475",3,36
1334,2018-06-27 09:35:04,359,"Stradom",52,"Czerwone Maki P+R",2018-06-27 09:32:00,"6352185295672181647","6351558574045265669",3,24
1334,2018-06-27 09:35:05,126,"Lubicz",52,"Czerwone Maki P+R",2018-06-27 09:34:00,"6352185295672181669","6351558574045269764",1,20
1334,2018-06-27 09:35:05,2811,"Muzeum Lotnictwa",52,"Czerwone Maki P+R",2018-06-27 09:34:00,"6352185295672181640","6351558574045273861",1,15
1335,2018-06-27 09:35:12,413,"Os.Kolorowe",52,"Os.Piastów",2018-06-27 09:34:00,"6352185295672180894","6351558574045232901",1,28
1339,2018-06-27 09:35:32,361,"Orzeszkowej",52,"Os.Piastów",2018-06-27 09:35:00,"6352185295672181637","6351558574045245188",0,13
1341,2018-06-27 09:35:43,2687,"Grota-Roweckiego",52,"Czerwone Maki P+R",2018-06-27 09:35:00,"6352185295672181668","6351558574045261572",0,32
1342,2018-06-27 09:35:51,2811,"Muzeum Lotnictwa",52,"Os.Piastów",2018-06-27 09:34:00,"6352185295672180856","6351558574045236997",1,23
1342,2018-06-27 09:35:52,392,"DH Wanda",52,"Os.Piastów",2018-06-27 09:33:00,"6352185295672181661","6351558574045228803",2,32
1342,2018-06-27 09:35:52,388,"Dunikowskiego",52,"Czerwone Maki P+R",2018-06-27 09:35:00,"6352185295672180840","6351558574045216518",0,4
1352,2018-06-27 09:36:50,361,"Orzeszkowej",52,"Czerwone Maki P+R",2018-06-27 09:34:00,"6352185295672181647","6351558574045265669",2,25
1353,2018-06-27 09:36:55,2686,"Lipińskiego",52,"Os.Piastów",2018-06-27 09:36:00,"6352185295672180871","6351558574045249285",0,7
1355,2018-06-27 09:37:07,359,"Stradom",52,"Os.Piastów",2018-06-27 09:37:00,"6352185295672181637","6351558574045245188",0,14
1355,2018-06-27 09:37:08,3040,"TAURON Arena Kraków Wieczysta",52,"Czerwone Maki P+R",2018-06-27 09:37:00,"6352185295672181640","6351558574045273861",0,16
1356,2018-06-27 09:37:14,113,"AWF",52,"Os.Piastów",2018-06-27 09:36:00,"6352185295672180856","6351558574045236997",1,24
1357,2018-06-27 09:37:19,126,"Lubicz",52,"Os.Piastów",2018-06-27 09:36:00,"6352185295672180864","6351558574045241093",1,18
1357,2018-06-27 09:37:21,2744,"Plac Centralny im. R.Reagana",52,"Czerwone Maki P+R",2018-06-27 09:35:00,"6352185295672180852","6351558574045282053",2,9
1358,2018-06-27 09:37:24,2688,"Norymberska",52,"Czerwone Maki P+R",2018-06-27 09:37:00,"6352185295672181668","6351558574045261572",0,33
1359,2018-06-27 09:37:33,2539,"Rondo Hipokratesa",52,"Czerwone Maki P+R",2018-06-27 09:37:00,"6352185295672180840","6351558574045216518",0,5
1360,2018-06-27 09:37:37,131,"Dworzec Główny",52,"Czerwone Maki P+R",2018-06-27 09:36:00,"6352185295672181669","6351558574045269764",1,21
1360,2018-06-27 09:37:39,2539,"Rondo Hipokratesa",52,"Os.Piastów",2018-06-27 09:35:00,"6352185295672181661","6351558574045228803",2,33
1369,2018-06-27 09:38:30,584,"Kobierzyńska",52,"Os.Piastów",2018-06-27 09:37:00,"6352185295672180871","6351558574045249285",1,8
1369,2018-06-27 09:38:31,3039,"Centrum Kongresowe ICE",52,"Czerwone Maki P+R",2018-06-27 09:36:00,"6352185295672181647","6351558574045265669",2,26
1369,2018-06-27 09:38:32,130,"Białucha",52,"Czerwone Maki P+R",2018-06-27 09:38:00,"6352185295672181640","6351558574045273861",0,17
1369,2018-06-27 09:38:33,2744,"Plac Centralny im. R.Reagana",52,"Os.Piastów",2018-06-27 09:38:00,"6352185295672180894","6351558574045232901",0,29
1372,2018-06-27 09:38:49,125,"Rondo Mogilskie",52,"Os.Piastów",2018-06-27 09:38:00,"6352185295672180864","6351558574045241093",0,19
1373,2018-06-27 09:38:55,112,"Stella-Sawickiego",52,"Os.Piastów",2018-06-27 09:38:00,"6352185295672180856","6351558574045236997",0,25
1374,2018-06-27 09:39:01,413,"Os.Kolorowe",52,"Czerwone Maki P+R",2018-06-27 09:36:00,"6352185295672180852","6351558574045282053",3,10
1376,2018-06-27 09:39:13,392,"DH Wanda",52,"Czerwone Maki P+R",2018-06-27 09:38:00,"6352185295672180840","6351558574045216518",1,6
1376,2018-06-27 09:39:13,388,"Dunikowskiego",52,"Os.Piastów",2018-06-27 09:37:00,"6352185295672181661","6351558574045228803",2,34
1378,2018-06-27 09:39:21,3038,"Czerwone Maki P+R",52,"Os.Piastów",2018-06-27 09:37:00,"6352185295672181652","6351558574045253381",2,1
1380,2018-06-27 09:39:34,575,"Szwedzka",52,"Czerwone Maki P+R",2018-06-27 09:37:00,"6352185295672181647","6351558574045265669",2,27
1382,2018-06-27 09:39:47,357,"Poczta Główna",52,"Czerwone Maki P+R",2018-06-27 09:38:00,"6352185295672181669","6351558574045269764",1,22
1382,2018-06-27 09:39:49,418,"Os.Zgody",52,"Os.Piastów",2018-06-27 09:39:00,"6352185295672180894","6351558574045232901",0,30
1385,2018-06-27 09:40:04,577,"Słomiana",52,"Os.Piastów",2018-06-27 09:39:00,"6352185295672180871","6351558574045249285",1,9
1385,2018-06-27 09:40:06,407,"Czyżyny",52,"Os.Piastów",2018-06-27 09:39:00,"6352185295672180856","6351558574045236997",1,26
1386,2018-06-27 09:40:11,129,"Cystersów",52,"Czerwone Maki P+R",2018-06-27 09:40:00,"6352185295672181640","6351558574045273861",0,18
1387,2018-06-27 09:40:17,129,"Cystersów",52,"Os.Piastów",2018-06-27 09:39:00,"6352185295672180864","6351558574045241093",1,20
1395,2018-06-27 09:41:04,576,"Kapelanka",52,"Czerwone Maki P+R",2018-06-27 09:39:00,"6352185295672181647","6351558574045265669",2,28
1397,2018-06-27 09:41:14,2691,"Chmieleniec",52,"Os.Piastów",2018-06-27 09:38:00,"6352185295672181652","6351558574045253381",3,2
1397,2018-06-27 09:41:16,358,"Starowiślna",52,"Os.Piastów",2018-06-27 09:41:00,"6352185295672181637","6351558574045245188",0,15
1400,2018-06-27 09:41:34,130,"Białucha",52,"Os.Piastów",2018-06-27 09:41:00,"6352185295672180864","6351558574045241093",0,21
1401,2018-06-27 09:41:39,576,"Kapelanka",52,"Os.Piastów",2018-06-27 09:41:00,"6352185295672180871","6351558574045249285",0,10
1401,2018-06-27 09:41:42,382,"Kleeberga",52,"Os.Piastów",2018-06-27 09:39:00,"6352185295672181661","6351558574045228803",2,35
1401,2018-06-27 09:41:42,378,"Os.Piastów",52,"Czerwone Maki P+R",2018-06-27 09:41:00,"6352185295672181660","6351558574045220612",0,1
1405,2018-06-27 09:42:05,2745,"Rondo Kocmyrzowskie im. Ks. Gorzelanego",52,"Czerwone Maki P+R",2018-06-27 09:41:00,"6352185295672180840","6351558574045216518",1,7
1406,2018-06-27 09:42:11,2745,"Rondo Kocmyrzowskie im. Ks. Gorzelanego",52,"Os.Piastów",2018-06-27 09:42:00,"6352185295672180894","6351558574045232901",0,31
1407,2018-06-27 09:42:15,357,"Poczta Główna",52,"Os.Piastów",2018-06-27 09:42:00,"6352185295672181637","6351558574045245188",0,16
1407,2018-06-27 09:42:16,408,"Rondo Czyżyńskie",52,"Czerwone Maki P+R",2018-06-27 09:40:00,"6352185295672180852","6351558574045282053",2,11
1408,2018-06-27 09:42:21,125,"Rondo Mogilskie",52,"Czerwone Maki P+R",2018-06-27 09:42:00,"6352185295672181640","6351558574045273861",0,19
1410,2018-06-27 09:42:31,2690,"Kampus UJ",52,"Os.Piastów",2018-06-27 09:40:00,"6352185295672181652","6351558574045253381",2,3
1410,2018-06-27 09:42:32,577,"Słomiana",52,"Czerwone Maki P+R",2018-06-27 09:40:00,"6352185295672181647","6351558574045265669",2,29
1410,2018-06-27 09:42:33,358,"Starowiślna",52,"Czerwone Maki P+R",2018-06-27 09:40:00,"6352185295672181669","6351558574045269764",2,23
1412,2018-06-27 09:42:47,379,"Piasta Kołodzieja",52,"Os.Piastów",2018-06-27 09:40:00,"6352185295672181661","6351558574045228803",2,36
1413,2018-06-27 09:42:52,408,"Rondo Czyżyńskie",52,"Os.Piastów",2018-06-27 09:42:00,"6352185295672180856","6351558574045236997",0,27
1415,2018-06-27 09:43:04,418,"Os.Zgody",52,"Czerwone Maki P+R",2018-06-27 09:42:00,"6352185295672180840","6351558574045216518",1,8
1416,2018-06-27 09:43:08,575,"Szwedzka",52,"Os.Piastów",2018-06-27 09:42:00,"6352185295672180871","6351558574045249285",1,11
1416,2018-06-27 09:43:09,3040,"TAURON Arena Kraków Wieczysta",52,"Os.Piastów",2018-06-27 09:43:00,"6352185295672180864","6351558574045241093",0,22
1418,2018-06-27 09:43:21,407,"Czyżyny",52,"Czerwone Maki P+R",2018-06-27 09:41:00,"6352185295672180852","6351558574045282053",2,12
1419,2018-06-27 09:43:28,379,"Piasta Kołodzieja",52,"Czerwone Maki P+R",2018-06-27 09:42:00,"6352185295672181660","6351558574045220612",1,2
1422,2018-06-27 09:43:45,392,"DH Wanda",52,"Os.Piastów",2018-06-27 09:43:00,"6352185295672180894","6351558574045232901",0,32
1423,2018-06-27 09:43:47,589,"Ruczaj",52,"Os.Piastów",2018-06-27 09:41:00,"6352185295672181652","6351558574045253381",2,4
1427,2018-06-27 09:44:11,126,"Lubicz",52,"Czerwone Maki P+R",2018-06-27 09:44:00,"6352185295672181640","6351558574045273861",0,20
1429,2018-06-27 09:44:23,131,"Dworzec Główny",52,"Os.Piastów",2018-06-27 09:44:00,"6352185295672181637","6351558574045245188",0,17
1429,2018-06-27 09:44:25,382,"Kleeberga",52,"Czerwone Maki P+R",2018-06-27 09:43:00,"6352185295672181660","6351558574045220612",1,3
1430,2018-06-27 09:44:28,3039,"Centrum Kongresowe ICE",52,"Os.Piastów",2018-06-27 09:44:00,"6352185295672180871","6351558574045249285",0,12
1430,2018-06-27 09:44:31,112,"Stella-Sawickiego",52,"Czerwone Maki P+R",2018-06-27 09:42:00,"6352185295672180852","6351558574045282053",2,13
1431,2018-06-27 09:44:35,584,"Kobierzyńska",52,"Czerwone Maki P+R",2018-06-27 09:42:00,"6352185295672181647","6351558574045265669",2,30
1432,2018-06-27 09:44:42,359,"Stradom",52,"Czerwone Maki P+R",2018-06-27 09:42:00,"6352185295672181669","6351558574045269764",2,24
1432,2018-06-27 09:44:44,413,"Os.Kolorowe",52,"Os.Piastów",2018-06-27 09:44:00,"6352185295672180856","6351558574045236997",0,28
1434,2018-06-27 09:44:55,2811,"Muzeum Lotnictwa",52,"Os.Piastów",2018-06-27 09:44:00,"6352185295672180864","6351558574045241093",0,23
1436,2018-06-27 09:45:05,2688,"Norymberska",52,"Os.Piastów",2018-06-27 09:42:00,"6352185295672181652","6351558574045253381",3,5
1441,2018-06-27 09:45:36,113,"AWF",52,"Czerwone Maki P+R",2018-06-27 09:43:00,"6352185295672180852","6351558574045282053",2,14
1441,2018-06-27 09:45:37,2539,"Rondo Hipokratesa",52,"Os.Piastów",2018-06-27 09:45:00,"6352185295672180894","6351558574045232901",0,33
1444,2018-06-27 09:45:54,2744,"Plac Centralny im. R.Reagana",52,"Czerwone Maki P+R",2018-06-27 09:45:00,"6352185295672180840","6351558574045216518",0,9
1446,2018-06-27 09:46:05,361,"Orzeszkowej",52,"Czerwone Maki P+R",2018-06-27 09:44:00,"6352185295672181669","6351558574045269764",2,25
1446,2018-06-27 09:46:05,361,"Orzeszkowej",52,"Os.Piastów",2018-06-27 09:45:00,"6352185295672180871","6351558574045249285",1,13
1447,2018-06-27 09:46:10,2686,"Lipińskiego",52,"Czerwone Maki P+R",2018-06-27 09:44:00,"6352185295672181647","6351558574045265669",2,31
1448,2018-06-27 09:46:17,131,"Dworzec Główny",52,"Czerwone Maki P+R",2018-06-27 09:46:00,"6352185295672181640","6351558574045273861",0,21
1448,2018-06-27 09:46:19,388,"Dunikowskiego",52,"Czerwone Maki P+R",2018-06-27 09:45:00,"6352185295672181660","6351558574045220612",1,4
1449,2018-06-27 09:46:23,126,"Lubicz",52,"Os.Piastów",2018-06-27 09:46:00,"6352185295672181637","6351558574045245188",0,18
1449,2018-06-27 09:46:24,113,"AWF",52,"Os.Piastów",2018-06-27 09:46:00,"6352185295672180864","6351558574045241093",0,24
1451,2018-06-27 09:46:33,2687,"Grota-Roweckiego",52,"Os.Piastów",2018-06-27 09:44:00,"6352185295672181652","6351558574045253381",2,6
1455,2018-06-27 09:47:00,413,"Os.Kolorowe",52,"Czerwone Maki P+R",2018-06-27 09:46:00,"6352185295672180840","6351558574045216518",1,10
1458,2018-06-27 09:47:15,2687,"Grota-Roweckiego",52,"Czerwone Maki P+R",2018-06-27 09:45:00,"6352185295672181647","6351558574045265669",2,32
1459,2018-06-27 09:47:23,2811,"Muzeum Lotnictwa",52,"Czerwone Maki P+R",2018-06-27 09:44:00,"6352185295672180852","6351558574045282053",3,15
1460,2018-06-27 09:47:30,388,"Dunikowskiego",52,"Os.Piastów",2018-06-27 09:47:00,"6352185295672180894","6351558574045232901",0,34
1463,2018-06-27 09:47:45,2686,"Lipińskiego",52,"Os.Piastów",2018-06-27 09:46:00,"6352185295672181652","6351558574045253381",1,7
1464,2018-06-27 09:47:52,359,"Stradom",52,"Os.Piastów",2018-06-27 09:47:00,"6352185295672180871","6351558574045249285",0,14
1465,2018-06-27 09:48:00,2539,"Rondo Hipokratesa",52,"Czerwone Maki P+R",2018-06-27 09:47:00,"6352185295672181660","6351558574045220612",1,5
1466,2018-06-27 09:48:02,3038,"Czerwone Maki P+R",52,"Os.Piastów",2018-06-27 09:47:00,"6352185295672181648","6351558574045257476",1,1
1469,2018-06-27 09:48:21,3039,"Centrum Kongresowe ICE",52,"Czerwone Maki P+R",2018-06-27 09:46:00,"6352185295672181669","6351558574045269764",2,26
1471,2018-06-27 09:48:34,357,"Poczta Główna",52,"Czerwone Maki P+R",2018-06-27 09:48:00,"6352185295672181640","6351558574045273861",0,22
1471,2018-06-27 09:48:35,2744,"Plac Centralny im. R.Reagana",52,"Os.Piastów",2018-06-27 09:48:00,"6352185295672180856","6351558574045236997",0,29
1473,2018-06-27 09:48:46,125,"Rondo Mogilskie",52,"Os.Piastów",2018-06-27 09:48:00,"6352185295672181637","6351558574045245188",0,19
1474,2018-06-27 09:48:50,2688,"Norymberska",52,"Czerwone Maki P+R",2018-06-27 09:47:00,"6352185295672181647","6351558574045265669",1,33
1476,2018-06-27 09:49:04,407,"Czyżyny",52,"Os.Piastów",2018-06-27 09:49:00,"6352185295672180864","6351558574045241093",0,26
1481,2018-06-27 09:49:33,392,"DH Wanda",52,"Czerwone Maki P+R",2018-06-27 09:48:00,"6352185295672181660","6351558574045220612",1,6
1482,2018-06-27 09:49:36,584,"Kobierzyńska",52,"Os.Piastów",2018-06-27 09:47:00,"6352185295672181652","6351558574045253381",2,8
1482,2018-06-27 09:49:37,575,"Szwedzka",52,"Czerwone Maki P+R",2018-06-27 09:47:00,"6352185295672181669","6351558574045269764",2,27
1483,2018-06-27 09:49:44,3040,"TAURON Arena Kraków Wieczysta",52,"Czerwone Maki P+R",2018-06-27 09:47:00,"6352185295672180852","6351558574045282053",2,16
1483,2018-06-27 09:49:45,382,"Kleeberga",52,"Os.Piastów",2018-06-27 09:49:00,"6352185295672180894","6351558574045232901",0,35
1485,2018-06-27 09:49:56,418,"Os.Zgody",52,"Os.Piastów",2018-06-27 09:49:00,"6352185295672180856","6351558574045236997",0,30
1486,2018-06-27 09:49:59,2691,"Chmieleniec",52,"Os.Piastów",2018-06-27 09:48:00,"6352185295672181648","6351558574045257476",1,2
1487,2018-06-27 09:50:04,589,"Ruczaj",52,"Czerwone Maki P+R",2018-06-27 09:49:00,"6352185295672181647","6351558574045265669",1,34
1488,2018-06-27 09:50:12,358,"Starowiślna",52,"Czerwone Maki P+R",2018-06-27 09:50:00,"6352185295672181640","6351558574045273861",0,23
1489,2018-06-27 09:50:18,129,"Cystersów",52,"Os.Piastów",2018-06-27 09:49:00,"6352185295672181637","6351558574045245188",1,20
1494,2018-06-27 09:50:49,379,"Piasta Kołodzieja",52,"Os.Piastów",2018-06-27 09:50:00,"6352185295672180894","6351558574045232901",0,36
1495,2018-06-27 09:50:52,576,"Kapelanka",52,"Czerwone Maki P+R",2018-06-27 09:49:00,"6352185295672181669","6351558574045269764",1,28
1496,2018-06-27 09:51:01,378,"Os.Piastów",52,"Czerwone Maki P+R",2018-06-27 09:51:00,"6352185295672181662","6351558574045224710",0,1
1497,2018-06-27 09:51:05,407,"Czyżyny",52,"Czerwone Maki P+R",2018-06-27 09:51:00,"6352185295672180840","6351558574045216518",0,12
